auroc,auprc,f1_opt,prec_opt,rec_opt,best_thr,shd,shd_norm,k_true,f1_topk,shd_topk,method,setting,n,acc,seed,time,tau
0.8942881500426259,0.6816209695727463,0.7906976744180703,0.8499999999999576,0.7391304347825766,0.22721041926187485,9,0.02368421052631579,23,0.7391304347820765,12,PRCD-MAP(learn_tau),"n=100,acc=0.9",100,0.9,4,44.09891605377197,1.896775245666504
0.4443247126436782,0.18707283410933756,0.3529411764701069,0.4736842105262909,0.2812499999999912,0.41919630226777427,33,0.0868421052631579,32,0.31249999999949024,44,NOTEARS,"n=500,acc=0.4",500,0.4,0,64.95551013946533,
0.282507183908046,0.10803007862830177,0.15533980582509865,0.08421052631578925,0.9999999999999687,0.0,348,0.9157894736842105,32,0.09374999999949708,58,NOTEARS+mask,"n=500,acc=0.4",500,0.4,0,66.5557107925415,
0.4806932471264368,0.14970455978735656,0.30188679245234035,0.38095238095236283,0.24999999999999217,0.4204469667607217,37,0.09736842105263158,32,0.2812499999994912,46,DAGMA,"n=500,acc=0.4",500,0.4,0,26.36953616142273,
0.6258081896551724,0.17692273150742688,0.26315789473634765,0.2272727272727221,0.31249999999999023,0.06990858358354425,56,0.14736842105263157,32,0.21874999999949316,50,PRCD-MAP(learn_tau),"n=500,acc=0.4",500,0.4,0,42.97057223320007,1.0094590187072754
0.4548498376623376,0.1461368018029156,0.32352941176421196,0.27499999999999314,0.39285714285712886,0.17901107174667283,46,0.12105263157894737,28,0.24999999999949107,42,NOTEARS,"n=500,acc=0.4",500,0.4,1,66.50680685043335,
0.48467938311688313,0.17273178676629858,0.30769230769179884,0.3333333333333195,0.28571428571427554,0.25179358433239424,36,0.09473684210526316,28,0.28571428571377555,40,NOTEARS+mask,"n=500,acc=0.4",500,0.4,1,68.26770973205566,
0.5222199675324675,0.15275130628496567,0.29850746268607176,0.25641025641024984,0.3571428571428444,0.14911386655203662,47,0.12368421052631579,28,0.24999999999949107,42,DAGMA,"n=500,acc=0.4",500,0.4,1,28.774945974349976,
0.9238027597402596,0.6916773266848172,0.8421052631573652,0.8275862068965232,0.8571428571428266,0.1269986246099424,9,0.02368421052631579,28,0.821428571428042,10,PRCD-MAP(learn_tau),"n=500,acc=0.4",500,0.4,1,45.227620124816895,0.7874999642372131
0.507373595505618,0.2478791821331731,0.38095238095187306,0.4444444444444198,0.3333333333333195,0.33814807842724287,26,0.06842105263157895,24,0.3333333333328195,32,NOTEARS,"n=500,acc=0.4",500,0.4,2,66.40648245811462,
0.43000936329588013,0.12582043145498154,0.27272727272676445,0.299999999999985,0.2499999999999896,0.21128561838188364,32,0.08421052631578947,24,0.24999999999948957,36,NOTEARS+mask,"n=500,acc=0.4",500,0.4,2,66.01056289672852,
0.6017088014981273,0.2422243702905435,0.39024390243852,0.47058823529409,0.3333333333333195,0.30717363309620616,25,0.06578947368421052,24,0.3333333333328195,32,DAGMA,"n=500,acc=0.4",500,0.4,2,29.793531894683838,
0.759129213483146,0.4353936726239923,0.533333333332812,0.5714285714285443,0.4999999999999792,0.1604846937572537,21,0.05526315789473684,24,0.4999999999994792,24,PRCD-MAP(learn_tau),"n=500,acc=0.4",500,0.4,2,43.04782319068909,0.05000000074505806
0.5120599739243807,0.23969694553415807,0.4583333333328178,0.4999999999999773,0.4230769230769068,0.32034643930406426,26,0.06842105263157895,26,0.4230769230764068,30,NOTEARS,"n=500,acc=0.4",500,0.4,3,69.22954034805298,
0.5792046936114732,0.29990274394568517,0.4680851063824645,0.5238095238094989,0.4230769230769068,0.2626444517667569,25,0.06578947368421052,26,0.4230769230764068,30,NOTEARS+mask,"n=500,acc=0.4",500,0.4,3,74.44542288780212,
0.6021295089091699,0.24505982271731236,0.4230769230764068,0.4230769230769068,0.4230769230769068,0.241293832884362,30,0.07894736842105263,26,0.4230769230764068,30,DAGMA,"n=500,acc=0.4",500,0.4,3,31.272976636886597,
0.8075836592785746,0.5337664021903111,0.608695652173395,0.6999999999999651,0.5384615384615178,0.24236441317515156,18,0.04736842105263158,26,0.5769230769225547,22,PRCD-MAP(learn_tau),"n=500,acc=0.4",500,0.4,3,44.982359409332275,1.2789782285690308
0.36024844720496896,0.11755780997552762,0.28571428571381874,0.41666666666663194,0.21739130434781664,0.4742161308101673,25,0.06578947368421052,23,0.21739130434731666,36,NOTEARS,"n=500,acc=0.4",500,0.4,4,67.30339765548706,
0.32359030568749236,0.05983532928073256,0.11414392059542529,0.06052631578947352,0.9999999999999566,0.0,357,0.9394736842105263,23,0.08695652173862665,42,NOTEARS+mask,"n=500,acc=0.4",500,0.4,4,67.19932246208191,
0.48605529168189016,0.12544511873938485,0.27777777777730095,0.38461538461535505,0.21739130434781664,0.44617910181457676,26,0.06842105263157895,23,0.21739130434731666,36,DAGMA,"n=500,acc=0.4",500,0.4,4,28.08344292640686,
0.8704177323103155,0.6083594874238248,0.7272727272721952,0.7619047619047257,0.6956521739130133,0.18963707691461,12,0.031578947368421054,23,0.6956521739125132,14,PRCD-MAP(learn_tau),"n=500,acc=0.4",500,0.4,4,43.657286405563354,0.7874999642372131
0.4443247126436782,0.18707283410933756,0.3529411764701069,0.4736842105262909,0.2812499999999912,0.41919630226777427,33,0.0868421052631579,32,0.31249999999949024,44,NOTEARS,"n=500,acc=0.6",500,0.6,0,68.80259943008423,
0.5493444683908046,0.16677738476919574,0.3265306122444315,0.47058823529409,0.24999999999999217,0.419631074121849,33,0.0868421052631579,32,0.24999999999949218,48,NOTEARS+mask,"n=500,acc=0.6",500,0.6,0,70.40887713432312,
0.4806932471264368,0.14970455978735656,0.30188679245234035,0.38095238095236283,0.24999999999999217,0.4204469667607217,37,0.09736842105263158,32,0.2812499999994912,46,DAGMA,"n=500,acc=0.6",500,0.6,0,31.77602529525757,
0.7459590517241379,0.36915803637108174,0.4923076923071773,0.48484848484847015,0.49999999999998435,0.12839843999201328,33,0.0868421052631579,32,0.46874999999948536,34,PRCD-MAP(learn_tau),"n=500,acc=0.6",500,0.6,0,52.17988395690918,1.1265171766281128
0.4548498376623376,0.1461368018029156,0.32352941176421196,0.27499999999999314,0.39285714285712886,0.17901107174667283,46,0.12105263157894737,28,0.24999999999949107,42,NOTEARS,"n=500,acc=0.6",500,0.6,1,70.7135488986969,
0.7224025974025975,0.39500778233932,0.470588235293604,0.52173913043476,0.4285714285714133,0.22461628165077327,27,0.07105263157894737,28,0.42857142857091324,32,NOTEARS+mask,"n=500,acc=0.6",500,0.6,1,70.08431601524353,
0.5222199675324675,0.15275130628496567,0.29850746268607176,0.25641025641024984,0.3571428571428444,0.14911386655203662,47,0.12368421052631579,28,0.24999999999949107,42,DAGMA,"n=500,acc=0.6",500,0.6,1,31.94040560722351,
0.887885551948052,0.6227048479955998,0.740740740740214,0.7692307692307397,0.7142857142856888,0.19905654868887895,14,0.03684210526315789,28,0.7142857142851888,16,PRCD-MAP(learn_tau),"n=500,acc=0.6",500,0.6,1,51.87833499908447,1.0652967691421509
0.507373595505618,0.2478791821331731,0.38095238095187306,0.4444444444444198,0.3333333333333195,0.33814807842724287,26,0.06842105263157895,24,0.3333333333328195,32,NOTEARS,"n=500,acc=0.6",500,0.6,2,71.13079595565796,
0.6165730337078652,0.2982033647016921,0.4878048780482713,0.5882352941176126,0.4166666666666493,0.2000111850661848,21,0.05526315789473684,24,0.4166666666661493,28,NOTEARS+mask,"n=500,acc=0.6",500,0.6,2,78.79096388816833,
0.6017088014981273,0.2422243702905435,0.39024390243852,0.47058823529409,0.3333333333333195,0.30717363309620616,25,0.06578947368421052,24,0.3333333333328195,32,DAGMA,"n=500,acc=0.6",500,0.6,2,31.30098795890808,
0.9002808988764044,0.722286623681178,0.7659574468079783,0.78260869565214,0.7499999999999688,0.14150102234365952,11,0.02894736842105263,24,0.7499999999994689,12,PRCD-MAP(learn_tau),"n=500,acc=0.6",500,0.6,2,51.47084903717041,0.7500434517860413
0.5120599739243807,0.23969694553415807,0.4583333333328178,0.4999999999999773,0.4230769230769068,0.32034643930406426,26,0.06842105263157895,26,0.4230769230764068,30,NOTEARS,"n=500,acc=0.6",500,0.6,3,71.35063314437866,
0.7508148631029987,0.4367322090018186,0.6249999999994774,0.6818181818181509,0.5769230769230548,0.24197180666516174,18,0.04736842105263158,26,0.5769230769225547,22,NOTEARS+mask,"n=500,acc=0.6",500,0.6,3,76.42239546775818,
0.6021295089091699,0.24505982271731236,0.4230769230764068,0.4230769230769068,0.4230769230769068,0.241293832884362,30,0.07894736842105263,26,0.4230769230764068,30,DAGMA,"n=500,acc=0.6",500,0.6,3,28.50727915763855,
0.8871142981312474,0.6953299191578635,0.7547169811315472,0.7407407407407134,0.7692307692307397,0.08865259071091312,13,0.034210526315789476,26,0.7307692307687027,14,PRCD-MAP(learn_tau),"n=500,acc=0.6",500,0.6,3,42.81746315956116,1.3785473108291626
0.36024844720496896,0.11755780997552762,0.28571428571381874,0.41666666666663194,0.21739130434781664,0.4742161308101673,25,0.06578947368421052,23,0.21739130434731666,36,NOTEARS,"n=500,acc=0.6",500,0.6,4,64.213458776474,
0.6204481792717087,0.32053680789437317,0.5142857142852344,0.7499999999999375,0.39130434782607,0.34519632407768286,17,0.04473684210526316,23,0.4347826086951333,26,NOTEARS+mask,"n=500,acc=0.6",500,0.6,4,65.30237913131714,
0.48605529168189016,0.12544511873938485,0.27777777777730095,0.38461538461535505,0.21739130434781664,0.44617910181457676,26,0.06842105263157895,23,0.21739130434731666,36,DAGMA,"n=500,acc=0.6",500,0.6,4,25.783755779266357,
0.9000121787845572,0.7240628721761654,0.7826086956516399,0.78260869565214,0.78260869565214,0.14129640468999968,10,0.02631578947368421,23,0.7826086956516399,10,PRCD-MAP(learn_tau),"n=500,acc=0.6",500,0.6,4,44.297229528427124,0.9369856119155884
0.4443247126436782,0.18707283410933756,0.3529411764701069,0.4736842105262909,0.2812499999999912,0.41919630226777427,33,0.0868421052631579,32,0.31249999999949024,44,NOTEARS,"n=500,acc=0.9",500,0.9,0,68.89040231704712,
0.9458063936781609,0.9003226214574899,0.9333333333328043,0.9999999999999644,0.8749999999999726,0.10860153238977019,4,0.010526315789473684,32,0.8749999999994725,8,NOTEARS+mask,"n=500,acc=0.9",500,0.9,0,65.52916884422302,
0.4806932471264368,0.14970455978735656,0.30188679245234035,0.38095238095236283,0.24999999999999217,0.4204469667607217,37,0.09736842105263158,32,0.2812499999994912,46,DAGMA,"n=500,acc=0.9",500,0.9,0,25.768700122833252,
0.8815553160919541,0.6159578873011617,0.7741935483865723,0.7999999999999734,0.7499999999999766,0.12057249570012692,14,0.03684210526315789,32,0.7499999999994766,16,PRCD-MAP(learn_tau),"n=500,acc=0.9",500,0.9,0,42.7090790271759,1.6605173349380493
0.4548498376623376,0.1461368018029156,0.32352941176421196,0.27499999999999314,0.39285714285712886,0.17901107174667283,46,0.12105263157894737,28,0.24999999999949107,42,NOTEARS,"n=500,acc=0.9",500,0.9,1,65.66587090492249,
0.9807224025974026,0.9669172932330827,0.9818181818176464,0.999999999999963,0.9642857142856799,0.08178311017290431,1,0.002631578947368421,28,0.9642857142851798,2,NOTEARS+mask,"n=500,acc=0.9",500,0.9,1,64.53678727149963,
0.5222199675324675,0.15275130628496567,0.29850746268607176,0.25641025641024984,0.3571428571428444,0.14911386655203662,47,0.12368421052631579,28,0.24999999999949107,42,DAGMA,"n=500,acc=0.9",500,0.9,1,25.562156677246094,
0.9835633116883117,0.8836985952982396,0.9642857142851798,0.9642857142856799,0.9642857142856799,0.08581155209086049,2,0.005263157894736842,28,0.9642857142851798,2,PRCD-MAP(learn_tau),"n=500,acc=0.9",500,0.9,1,42.701759815216064,1.741713047027588
0.507373595505618,0.2478791821331731,0.38095238095187306,0.4444444444444198,0.3333333333333195,0.33814807842724287,26,0.06842105263157895,24,0.3333333333328195,32,NOTEARS,"n=500,acc=0.9",500,0.9,2,65.50285005569458,
0.9308286516853932,0.8828947368421051,0.9333333333327941,0.9999999999999525,0.8749999999999636,0.1010539813257342,3,0.007894736842105263,24,0.8749999999994635,6,NOTEARS+mask,"n=500,acc=0.9",500,0.9,2,64.38253092765808,
0.6017088014981273,0.2422243702905435,0.39024390243852,0.47058823529409,0.3333333333333195,0.30717363309620616,25,0.06578947368421052,24,0.3333333333328195,32,DAGMA,"n=500,acc=0.9",500,0.9,2,25.744309186935425,
0.9565777153558053,0.8545538618577799,0.893617021276058,0.91304347826083,0.8749999999999636,0.14050467170063574,5,0.013157894736842105,24,0.8749999999994635,6,PRCD-MAP(learn_tau),"n=500,acc=0.9",500,0.9,2,42.74287962913513,1.6874737739562988
0.5120599739243807,0.23969694553415807,0.4583333333328178,0.4999999999999773,0.4230769230769068,0.32034643930406426,26,0.06842105263157895,26,0.4230769230764068,30,NOTEARS,"n=500,acc=0.9",500,0.9,3,67.07959151268005,
0.9580617122990004,0.9283400809716599,0.9599999999994624,0.9999999999999584,0.9230769230768876,0.1038000320070353,2,0.005263157894736842,26,0.9230769230763876,4,NOTEARS+mask,"n=500,acc=0.9",500,0.9,3,72.22489213943481,
0.6021295089091699,0.24505982271731236,0.4230769230764068,0.4230769230769068,0.4230769230769068,0.241293832884362,30,0.07894736842105263,26,0.4230769230764068,30,DAGMA,"n=500,acc=0.9",500,0.9,3,25.687930583953857,
1.0,0.9999999999999999,0.9999999999994615,0.9999999999999616,0.9999999999999616,0.08190539044950475,0,0.0,26,0.9999999999994615,0,PRCD-MAP(learn_tau),"n=500,acc=0.9",500,0.9,3,42.876556158065796,1.7644000053405762
0.36024844720496896,0.11755780997552762,0.28571428571381874,0.41666666666663194,0.21739130434781664,0.4742161308101673,25,0.06578947368421052,23,0.21739130434731666,36,NOTEARS,"n=500,acc=0.9",500,0.9,4,64.27914381027222,
0.9011082693947144,0.8197829777810584,0.8780487804872695,0.9999999999999445,0.78260869565214,0.20141572508979683,5,0.013157894736842105,23,0.7826086956516399,10,NOTEARS+mask,"n=500,acc=0.9",500,0.9,4,64.12307548522949,
0.48605529168189016,0.12544511873938485,0.27777777777730095,0.38461538461535505,0.21739130434781664,0.44617910181457676,26,0.06842105263157895,23,0.21739130434731666,36,DAGMA,"n=500,acc=0.9",500,0.9,4,25.710666179656982,
0.9109730848861283,0.6813911718195607,0.7999999999994646,0.818181818181781,0.78260869565214,0.18502099909375064,9,0.02368421052631579,23,0.7826086956516399,10,PRCD-MAP(learn_tau),"n=500,acc=0.9",500,0.9,4,42.81783628463745,1.7128576040267944
